brand,screenSize,energyConsumption,star,screenTech
samsung,69.0,496.0,5.0,LED
samsung,70.0,492.0,5.0,LED
samsung,70.0,492.0,5.0,LED
samsung,70.0,492.0,5.0,LED
samsung,70.0,492.0,5.0,LED
samsung,75.0,1244.0,1.5,LED
samsung,75.0,1244.0,1.5,LED
samsung,75.0,1244.0,1.5,LED
samsung,75.0,686.0,4.0,LED
samsung,75.0,686.0,4.0,LED
samsung,75.0,1448.0,1.0,LED
samsung,75.0,1448.0,1.0,LED
samsung,75.0,1448.0,1.0,LED
samsung,75.0,1229.0,1.5,LED
samsung,75.0,1229.0,1.5,LED
samsung,75.0,1229.0,1.5,LED
samsung,75.0,605.0,5.0,LED
samsung,75.0,605.0,5.0,LED
samsung,75.0,605.0,5.0,LED
samsung,75.0,726.0,4.0,LED
samsung,75.0,726.0,4.0,LED
samsung,75.0,726.0,4.0,LED
samsung,75.0,525.0,5.5,LED
samsung,75.0,525.0,5.5,LED
samsung,75.0,525.0,5.5,LED
samsung,75.0,536.0,5.5,LED
samsung,75.0,536.0,5.5,LED
samsung,75.0,624.0,4.5,LED
samsung,75.0,624.0,4.5,LED
samsung,75.0,525.0,5.5,LED
samsung,75.0,569.0,5.0,LED
samsung,75.0,569.0,5.0,LED
samsung,75.0,569.0,5.0,LED
samsung,75.0,886.0,3.0,LED
samsung,75.0,886.0,3.0,LED
samsung,75.0,886.0,3.0,LED
samsung,75.0,715.0,4.0,LED
samsung,75.0,569.0,5.0,LED
samsung,75.0,569.0,5.0,LED
samsung,75.0,565.0,5.0,LED
